"fecha","zbs","casos"
"2020-06-11","Casablanca",1
"2020-06-12","Casablanca",0
"2020-06-13","Casablanca",0
"2020-06-14","Casablanca",0
"2020-06-15","Casablanca",0
"2020-06-16","Casablanca",0
"2020-06-17","Casablanca",0
"2020-06-18","Casablanca",0
"2020-06-19","Casablanca",0
"2020-06-20","Casablanca",0
"2020-06-21","Casablanca",0
"2020-06-22","Casablanca",0
"2020-06-23","Casablanca",0
"2020-06-24","Casablanca",0
"2020-06-25","Casablanca",0
"2020-06-26","Casablanca",0
"2020-06-27","Casablanca",0
"2020-06-28","Casablanca",0
"2020-06-29","Casablanca",0
"2020-06-30","Casablanca",0
"2020-07-01","Casablanca",1
"2020-07-02","Casablanca",0
"2020-07-03","Casablanca",0
"2020-07-04","Casablanca",0
"2020-07-05","Casablanca",0
"2020-07-06","Casablanca",0
"2020-07-07","Casablanca",0
"2020-07-08","Casablanca",0
"2020-07-09","Casablanca",0
"2020-07-10","Casablanca",0
"2020-07-11","Casablanca",1
"2020-07-12","Casablanca",0
"2020-07-13","Casablanca",0
"2020-07-14","Casablanca",3
"2020-07-15","Casablanca",0
"2020-07-16","Casablanca",0
"2020-07-17","Casablanca",5
"2020-07-18","Casablanca",1
"2020-07-19","Casablanca",2
"2020-07-20","Casablanca",0
"2020-07-21","Casablanca",5
"2020-07-22","Casablanca",5
"2020-07-23","Casablanca",4
"2020-07-24","Casablanca",2
"2020-07-25","Casablanca",2
"2020-07-26","Casablanca",11
"2020-07-27","Casablanca",4
"2020-07-28","Casablanca",9
"2020-07-29","Casablanca",2
"2020-07-30","Casablanca",2
"2020-07-31","Casablanca",2
"2020-08-01","Casablanca",7
"2020-08-02","Casablanca",8
"2020-08-03","Casablanca",4
"2020-08-04","Casablanca",2
"2020-08-05","Casablanca",3
"2020-08-06","Casablanca",4
"2020-08-07","Casablanca",2
"2020-08-08","Casablanca",27
"2020-08-09","Casablanca",4
"2020-08-10","Casablanca",1
"2020-08-11","Casablanca",0
"2020-08-12","Casablanca",1
"2020-08-13","Casablanca",11
"2020-08-14","Casablanca",2
"2020-08-15","Casablanca",2
"2020-08-16","Casablanca",15
"2020-08-17","Casablanca",6
"2020-08-18","Casablanca",4
"2020-08-19","Casablanca",3
"2020-08-20","Casablanca",10
"2020-08-21","Casablanca",2
"2020-08-22","Casablanca",15
"2020-08-23","Casablanca",1
"2020-08-24","Casablanca",1
"2020-08-25","Casablanca",0
"2020-08-26","Casablanca",1
"2020-08-27","Casablanca",0
"2020-08-28","Casablanca",3
"2020-08-29","Casablanca",3
"2020-08-30","Casablanca",7
"2020-08-31","Casablanca",1
"2020-09-01","Casablanca",4
"2020-09-02","Casablanca",3
"2020-09-03","Casablanca",4
"2020-09-04","Casablanca",6
"2020-09-05","Casablanca",6
"2020-09-06","Casablanca",3
"2020-09-07","Casablanca",1
"2020-09-08","Casablanca",0
"2020-09-09","Casablanca",6
"2020-09-10","Casablanca",2
"2020-09-11","Casablanca",1
"2020-09-12","Casablanca",0
"2020-09-13","Casablanca",0
"2020-09-14","Casablanca",3
"2020-09-15","Casablanca",1
"2020-09-16","Casablanca",0
"2020-09-17","Casablanca",5
"2020-09-18","Casablanca",2
"2020-09-19","Casablanca",5
"2020-09-20","Casablanca",0
"2020-09-21","Casablanca",2
"2020-09-22","Casablanca",2
"2020-09-23","Casablanca",0
"2020-09-24","Casablanca",8
"2020-09-25","Casablanca",0
"2020-09-26","Casablanca",1
"2020-09-27","Casablanca",4
"2020-09-28","Casablanca",2
"2020-09-29","Casablanca",4
"2020-09-30","Casablanca",0
"2020-10-01","Casablanca",1
"2020-10-02","Casablanca",14
"2020-10-03","Casablanca",3
"2020-10-04","Casablanca",2
"2020-10-05","Casablanca",1
"2020-10-06","Casablanca",3
"2020-10-07","Casablanca",1
"2020-10-08","Casablanca",1
"2020-10-09","Casablanca",3
"2020-10-10","Casablanca",1
"2020-10-11","Casablanca",4
"2020-10-12","Casablanca",1
"2020-10-13","Casablanca",1
"2020-10-14","Casablanca",3
"2020-10-15","Casablanca",4
"2020-10-16","Casablanca",9
"2020-10-17","Casablanca",6
"2020-10-18","Casablanca",2
"2020-10-19","Casablanca",6
"2020-10-20","Casablanca",7
"2020-10-21","Casablanca",6
"2020-10-22","Casablanca",12
"2020-10-23","Casablanca",7
"2020-10-24","Casablanca",2
"2020-10-25","Casablanca",2
"2020-10-26","Casablanca",7
"2020-10-27","Casablanca",9
"2020-10-28","Casablanca",5
"2020-10-29","Casablanca",3
"2020-10-30","Casablanca",7
"2020-10-31","Casablanca",7
"2020-11-01","Casablanca",3
"2020-11-02","Casablanca",2
"2020-11-03","Casablanca",0
"2020-11-04","Casablanca",5
"2020-11-05","Casablanca",3
"2020-11-06","Casablanca",5
"2020-11-07","Casablanca",6
"2020-11-08","Casablanca",4
"2020-11-09","Casablanca",3
"2020-11-10","Casablanca",6
"2020-11-11","Casablanca",4
"2020-11-12","Casablanca",4
"2020-11-13","Casablanca",3
"2020-11-14","Casablanca",1
"2020-11-15","Casablanca",3
"2020-11-16","Casablanca",3
"2020-11-17","Casablanca",2
"2020-11-18","Casablanca",1
"2020-11-19","Casablanca",2
"2020-11-20","Casablanca",2
"2020-11-21","Casablanca",2
"2020-11-22","Casablanca",2
"2020-11-23","Casablanca",2
"2020-11-24","Casablanca",4
"2020-11-25","Casablanca",5
"2020-11-26","Casablanca",3
"2020-11-27","Casablanca",5
"2020-11-28","Casablanca",0
"2020-11-29","Casablanca",0
"2020-11-30","Casablanca",4
"2020-12-01","Casablanca",2
"2020-12-02","Casablanca",2
"2020-12-03","Casablanca",7
"2020-12-04","Casablanca",2
"2020-12-05","Casablanca",3
"2020-12-06","Casablanca",1
"2020-12-07","Casablanca",2
"2020-12-08","Casablanca",10
"2020-12-09","Casablanca",8
"2020-12-10","Casablanca",3
"2020-12-11","Casablanca",1
"2020-12-12","Casablanca",3
"2020-12-13","Casablanca",0
"2020-12-14","Casablanca",1
"2020-12-15","Casablanca",0
"2020-12-16","Casablanca",4
"2020-12-17","Casablanca",2
"2020-12-18","Casablanca",2
"2020-12-19","Casablanca",1
"2020-12-20","Casablanca",0
"2020-12-21","Casablanca",2
"2020-12-22","Casablanca",0
"2020-12-23","Casablanca",0
"2020-12-24","Casablanca",7
"2020-12-25","Casablanca",0
"2020-12-26","Casablanca",0
"2020-12-27","Casablanca",0
"2020-12-28","Casablanca",4
"2020-12-29","Casablanca",1
"2020-12-30","Casablanca",18
"2020-12-31","Casablanca",6
"2021-01-01","Casablanca",0
"2021-01-02","Casablanca",0
"2021-01-03","Casablanca",0
"2021-01-04","Casablanca",0
"2021-01-05","Casablanca",0
"2021-01-06","Casablanca",0
"2021-01-07","Casablanca",0
"2021-01-08","Casablanca",0
"2021-01-09","Casablanca",0
"2021-01-10","Casablanca",0
"2021-01-11","Casablanca",0
"2021-01-12","Casablanca",0
"2021-01-13","Casablanca",0
"2021-01-14","Casablanca",0
"2021-01-15","Casablanca",0
"2021-01-16","Casablanca",0
"2021-01-17","Casablanca",0
"2021-01-18","Casablanca",0
"2021-01-19","Casablanca",0
"2021-01-20","Casablanca",0
"2021-01-21","Casablanca",0
"2020-02-15","Delicias Norte",0
"2020-02-16","Delicias Norte",0
"2020-02-17","Delicias Norte",0
"2020-02-18","Delicias Norte",0
"2020-02-19","Delicias Norte",0
"2020-02-20","Delicias Norte",0
"2020-02-21","Delicias Norte",0
"2020-02-22","Delicias Norte",0
"2020-02-23","Delicias Norte",0
"2020-02-24","Delicias Norte",0
"2020-02-25","Delicias Norte",0
"2020-02-26","Delicias Norte",0
"2020-02-27","Delicias Norte",0
"2020-02-28","Delicias Norte",0
"2020-02-29","Delicias Norte",0
"2020-03-01","Delicias Norte",0
"2020-03-02","Delicias Norte",0
"2020-03-03","Delicias Norte",0
"2020-03-04","Delicias Norte",0
"2020-03-05","Delicias Norte",0
"2020-03-06","Delicias Norte",0
"2020-03-07","Delicias Norte",0
"2020-03-08","Delicias Norte",0
"2020-03-09","Delicias Norte",0
"2020-03-10","Delicias Norte",0
"2020-03-11","Delicias Norte",2
"2020-03-12","Delicias Norte",0
"2020-03-13","Delicias Norte",0
"2020-03-14","Delicias Norte",2
"2020-03-15","Delicias Norte",0
"2020-03-16","Delicias Norte",2
"2020-03-17","Delicias Norte",1
"2020-03-18","Delicias Norte",0
"2020-03-19","Delicias Norte",0
"2020-03-20","Delicias Norte",0
"2020-03-21","Delicias Norte",1
"2020-03-22","Delicias Norte",2
"2020-03-23","Delicias Norte",1
"2020-03-24","Delicias Norte",2
"2020-03-25","Delicias Norte",1
"2020-03-26","Delicias Norte",5
"2020-03-27","Delicias Norte",1
"2020-03-28","Delicias Norte",8
"2020-03-29","Delicias Norte",2
"2020-03-30","Delicias Norte",2
"2020-03-31","Delicias Norte",5
"2020-04-01","Delicias Norte",0
"2020-04-02","Delicias Norte",1
"2020-04-03","Delicias Norte",3
"2020-04-04","Delicias Norte",4
"2020-04-05","Delicias Norte",3
"2020-04-06","Delicias Norte",4
"2020-04-07","Delicias Norte",4
"2020-04-08","Delicias Norte",4
"2020-04-09","Delicias Norte",0
"2020-04-10","Delicias Norte",0
"2020-04-11","Delicias Norte",3
"2020-04-12","Delicias Norte",1
"2020-04-13","Delicias Norte",1
"2020-04-14","Delicias Norte",3
"2020-04-15","Delicias Norte",0
"2020-04-16","Delicias Norte",2
"2020-04-17","Delicias Norte",0
"2020-04-18","Delicias Norte",3
"2020-04-19","Delicias Norte",0
"2020-04-20","Delicias Norte",0
"2020-04-21","Delicias Norte",0
"2020-04-22","Delicias Norte",1
"2020-04-23","Delicias Norte",0
"2020-04-24","Delicias Norte",0
"2020-04-25","Delicias Norte",1
"2020-04-26","Delicias Norte",0
"2020-04-27","Delicias Norte",3
"2020-04-28","Delicias Norte",0
"2020-04-29","Delicias Norte",0
"2020-04-30","Delicias Norte",0
"2020-05-01","Delicias Norte",1
"2020-05-02","Delicias Norte",0
"2020-05-03","Delicias Norte",0
"2020-05-04","Delicias Norte",1
"2020-05-05","Delicias Norte",0
"2020-05-06","Delicias Norte",1
"2020-05-07","Delicias Norte",0
"2020-05-08","Delicias Norte",0
"2020-05-09","Delicias Norte",0
"2020-05-10","Delicias Norte",1
"2020-05-11","Delicias Norte",0
"2020-05-12","Delicias Norte",1
"2020-05-13","Delicias Norte",2
"2020-05-14","Delicias Norte",0
"2020-05-15","Delicias Norte",1
"2020-05-16","Delicias Norte",0
"2020-05-17","Delicias Norte",0
"2020-05-18","Delicias Norte",1
"2020-05-19","Delicias Norte",0
"2020-05-20","Delicias Norte",0
"2020-05-21","Delicias Norte",1
"2020-05-22","Delicias Norte",0
"2020-05-23","Delicias Norte",0
"2020-05-24","Delicias Norte",0
"2020-05-25","Delicias Norte",1
"2020-05-26","Delicias Norte",0
"2020-05-27","Delicias Norte",0
"2020-05-28","Delicias Norte",1
"2020-05-29","Delicias Norte",2
"2020-05-30","Delicias Norte",0
"2020-05-31","Delicias Norte",0
"2020-06-01","Delicias Norte",0
"2020-06-02","Delicias Norte",0
"2020-06-03","Delicias Norte",0
"2020-06-04","Delicias Norte",1
"2020-06-05","Delicias Norte",0
"2020-06-06","Delicias Norte",0
"2020-06-07","Delicias Norte",0
"2020-06-08","Delicias Norte",0
"2020-06-09","Delicias Norte",0
"2020-06-10","Delicias Norte",0
"2020-06-11","Delicias Norte",0
"2020-06-12","Delicias Norte",0
"2020-06-13","Delicias Norte",0
"2020-06-14","Delicias Norte",0
"2020-06-15","Delicias Norte",0
"2020-06-16","Delicias Norte",0
"2020-06-17","Delicias Norte",0
"2020-06-18","Delicias Norte",0
"2020-06-19","Delicias Norte",0
"2020-06-20","Delicias Norte",0
"2020-06-21","Delicias Norte",0
"2020-06-22","Delicias Norte",0
"2020-06-23","Delicias Norte",0
"2020-06-24","Delicias Norte",1
"2020-06-25","Delicias Norte",1
"2020-06-26","Delicias Norte",0
"2020-06-27","Delicias Norte",1
"2020-06-28","Delicias Norte",0
"2020-06-29","Delicias Norte",0
"2020-06-30","Delicias Norte",0
"2020-07-01","Delicias Norte",0
"2020-07-02","Delicias Norte",0
"2020-07-03","Delicias Norte",0
"2020-07-04","Delicias Norte",0
"2020-07-05","Delicias Norte",0
"2020-07-06","Delicias Norte",1
"2020-07-07","Delicias Norte",0
"2020-07-08","Delicias Norte",8
"2020-07-09","Delicias Norte",2
"2020-07-10","Delicias Norte",3
"2020-07-11","Delicias Norte",0
"2020-07-12","Delicias Norte",1
"2020-07-13","Delicias Norte",22
"2020-07-14","Delicias Norte",11
"2020-07-15","Delicias Norte",10
"2020-07-16","Delicias Norte",6
"2020-07-17","Delicias Norte",22
"2020-07-18","Delicias Norte",17
"2020-07-19","Delicias Norte",9
"2020-07-20","Delicias Norte",22
"2020-07-21","Delicias Norte",22
"2020-07-22","Delicias Norte",12
"2020-07-23","Delicias Norte",14
"2020-07-24","Delicias Norte",20
"2020-07-25","Delicias Norte",29
"2020-07-26","Delicias Norte",17
"2020-07-27","Delicias Norte",21
"2020-07-28","Delicias Norte",6
"2020-07-29","Delicias Norte",11
"2020-07-30","Delicias Norte",33
"2020-07-31","Delicias Norte",36
"2020-08-01","Delicias Norte",8
"2020-08-02","Delicias Norte",20
"2020-08-03","Delicias Norte",45
"2020-08-04","Delicias Norte",31
"2020-08-05","Delicias Norte",21
"2020-08-06","Delicias Norte",14
"2020-08-07","Delicias Norte",12
"2020-08-08","Delicias Norte",4
"2020-08-09","Delicias Norte",12
"2020-08-10","Delicias Norte",5
"2020-08-11","Delicias Norte",5
"2020-08-12","Delicias Norte",40
"2020-08-13","Delicias Norte",46
"2020-08-14","Delicias Norte",38
"2020-08-15","Delicias Norte",14
"2020-08-16","Delicias Norte",24
"2020-08-17","Delicias Norte",9
"2020-08-18","Delicias Norte",24
"2020-08-19","Delicias Norte",11
"2020-08-20","Delicias Norte",17
"2020-08-21","Delicias Norte",3
"2020-08-22","Delicias Norte",11
"2020-08-23","Delicias Norte",5
"2020-08-24","Delicias Norte",13
"2020-08-25","Delicias Norte",9
"2020-08-26","Delicias Norte",14
"2020-08-27","Delicias Norte",21
"2020-08-28","Delicias Norte",5
"2020-08-29","Delicias Norte",8
"2020-08-30","Delicias Norte",4
"2020-08-31","Delicias Norte",4
"2020-09-01","Delicias Norte",3
"2020-09-02","Delicias Norte",0
"2020-09-03","Delicias Norte",7
"2020-09-04","Delicias Norte",2
"2020-09-05","Delicias Norte",7
"2020-09-06","Delicias Norte",3
"2020-09-07","Delicias Norte",5
"2020-09-08","Delicias Norte",11
"2020-09-09","Delicias Norte",2
"2020-09-10","Delicias Norte",20
"2020-09-11","Delicias Norte",4
"2020-09-12","Delicias Norte",21
"2020-09-13","Delicias Norte",8
"2020-09-14","Delicias Norte",0
"2020-09-15","Delicias Norte",11
"2020-09-16","Delicias Norte",7
"2020-09-17","Delicias Norte",9
"2020-09-18","Delicias Norte",8
"2020-09-19","Delicias Norte",10
"2020-09-20","Delicias Norte",5
"2020-09-21","Delicias Norte",9
"2020-09-22","Delicias Norte",6
"2020-09-23","Delicias Norte",6
"2020-09-24","Delicias Norte",13
"2020-09-25","Delicias Norte",13
"2020-09-26","Delicias Norte",1
"2020-09-27","Delicias Norte",8
"2020-09-28","Delicias Norte",13
"2020-09-29","Delicias Norte",4
"2020-09-30","Delicias Norte",11
"2020-10-01","Delicias Norte",5
"2020-10-02","Delicias Norte",10
"2020-10-03","Delicias Norte",8
"2020-10-04","Delicias Norte",4
"2020-10-05","Delicias Norte",0
"2020-10-06","Delicias Norte",7
"2020-10-07","Delicias Norte",14
"2020-10-08","Delicias Norte",9
"2020-10-09","Delicias Norte",9
"2020-10-10","Delicias Norte",10
"2020-10-11","Delicias Norte",11
"2020-10-12","Delicias Norte",4
"2020-10-13","Delicias Norte",1
"2020-10-14","Delicias Norte",5
"2020-10-15","Delicias Norte",20
"2020-10-16","Delicias Norte",5
"2020-10-17","Delicias Norte",2
"2020-10-18","Delicias Norte",5
"2020-10-19","Delicias Norte",11
"2020-10-20","Delicias Norte",19
"2020-10-21","Delicias Norte",18
"2020-10-22","Delicias Norte",11
"2020-10-23","Delicias Norte",12
"2020-10-24","Delicias Norte",24
"2020-10-25","Delicias Norte",8
"2020-10-26","Delicias Norte",15
"2020-10-27","Delicias Norte",23
"2020-10-28","Delicias Norte",13
"2020-10-29","Delicias Norte",29
"2020-10-30","Delicias Norte",20
"2020-10-31","Delicias Norte",12
"2020-11-01","Delicias Norte",6
"2020-11-02","Delicias Norte",9
"2020-11-03","Delicias Norte",7
"2020-11-04","Delicias Norte",23
"2020-11-05","Delicias Norte",20
"2020-11-06","Delicias Norte",15
"2020-11-07","Delicias Norte",20
"2020-11-08","Delicias Norte",2
"2020-11-09","Delicias Norte",6
"2020-11-10","Delicias Norte",16
"2020-11-11","Delicias Norte",18
"2020-11-12","Delicias Norte",11
"2020-11-13","Delicias Norte",14
"2020-11-14","Delicias Norte",13
"2020-11-15","Delicias Norte",2
"2020-11-16","Delicias Norte",13
"2020-11-17","Delicias Norte",7
"2020-11-18","Delicias Norte",13
"2020-11-19","Delicias Norte",9
"2020-11-20","Delicias Norte",12
"2020-11-21","Delicias Norte",6
"2020-11-22","Delicias Norte",2
"2020-11-23","Delicias Norte",4
"2020-11-24","Delicias Norte",4
"2020-11-25","Delicias Norte",5
"2020-11-26","Delicias Norte",2
"2020-11-27","Delicias Norte",6
"2020-11-28","Delicias Norte",6
"2020-11-29","Delicias Norte",2
"2020-11-30","Delicias Norte",2
"2020-12-01","Delicias Norte",6
"2020-12-02","Delicias Norte",5
"2020-12-03","Delicias Norte",4
"2020-12-04","Delicias Norte",7
"2020-12-05","Delicias Norte",2
"2020-12-06","Delicias Norte",0
"2020-12-07","Delicias Norte",0
"2020-12-08","Delicias Norte",0
"2020-12-09","Delicias Norte",4
"2020-12-10","Delicias Norte",5
"2020-12-11","Delicias Norte",4
"2020-12-12","Delicias Norte",6
"2020-12-13","Delicias Norte",4
"2020-12-14","Delicias Norte",3
"2020-12-15","Delicias Norte",7
"2020-12-16","Delicias Norte",4
"2020-12-17","Delicias Norte",2
"2020-12-18","Delicias Norte",2
"2020-12-19","Delicias Norte",1
"2020-12-20","Delicias Norte",1
"2020-12-21","Delicias Norte",3
"2020-12-22","Delicias Norte",4
"2020-12-23","Delicias Norte",4
"2020-12-24","Delicias Norte",8
"2020-12-25","Delicias Norte",0
"2020-12-26","Delicias Norte",3
"2020-12-27","Delicias Norte",3
"2020-12-28","Delicias Norte",6
"2020-12-29","Delicias Norte",4
"2020-12-30","Delicias Norte",11
"2020-12-31","Delicias Norte",14
"2020-02-15","Delicias Sur",0
"2020-02-16","Delicias Sur",0
"2020-02-17","Delicias Sur",0
"2020-02-18","Delicias Sur",0
"2020-02-19","Delicias Sur",0
"2020-02-20","Delicias Sur",0
"2020-02-21","Delicias Sur",0
"2020-02-22","Delicias Sur",0
"2020-02-23","Delicias Sur",0
"2020-02-24","Delicias Sur",0
"2020-02-25","Delicias Sur",0
"2020-02-26","Delicias Sur",0
"2020-02-27","Delicias Sur",0
"2020-02-28","Delicias Sur",0
"2020-02-29","Delicias Sur",0
"2020-03-01","Delicias Sur",0
"2020-03-02","Delicias Sur",0
"2020-03-03","Delicias Sur",0
"2020-03-04","Delicias Sur",0
"2020-03-05","Delicias Sur",0
"2020-03-06","Delicias Sur",0
"2020-03-07","Delicias Sur",0
"2020-03-08","Delicias Sur",0
"2020-03-09","Delicias Sur",0
"2020-03-10","Delicias Sur",0
"2020-03-11","Delicias Sur",2
"2020-03-12","Delicias Sur",0
"2020-03-13","Delicias Sur",0
"2020-03-14","Delicias Sur",0
"2020-03-15","Delicias Sur",1
"2020-03-16","Delicias Sur",1
"2020-03-17","Delicias Sur",1
"2020-03-18","Delicias Sur",2
"2020-03-19","Delicias Sur",0
"2020-03-20","Delicias Sur",0
"2020-03-21","Delicias Sur",1
"2020-03-22","Delicias Sur",5
"2020-03-23","Delicias Sur",3
"2020-03-24","Delicias Sur",3
"2020-03-25","Delicias Sur",2
"2020-03-26","Delicias Sur",4
"2020-03-27","Delicias Sur",10
"2020-03-28","Delicias Sur",2
"2020-03-29","Delicias Sur",4
"2020-03-30","Delicias Sur",0
"2020-03-31","Delicias Sur",4
"2020-04-01","Delicias Sur",2
"2020-04-02","Delicias Sur",8
"2020-04-03","Delicias Sur",2
"2020-04-04","Delicias Sur",1
"2020-04-05","Delicias Sur",0
"2020-04-06","Delicias Sur",2
"2020-04-07","Delicias Sur",4
"2020-04-08","Delicias Sur",2
"2020-04-09","Delicias Sur",3
"2020-04-10","Delicias Sur",0
"2020-04-11","Delicias Sur",2
"2020-04-12","Delicias Sur",0
"2020-04-13","Delicias Sur",2
"2020-04-14","Delicias Sur",0
"2020-04-15","Delicias Sur",4
"2020-04-16","Delicias Sur",0
"2020-04-17","Delicias Sur",0
"2020-04-18","Delicias Sur",1
"2020-04-19","Delicias Sur",0
"2020-04-20","Delicias Sur",1
"2020-04-21","Delicias Sur",0
"2020-04-22","Delicias Sur",1
"2020-04-23","Delicias Sur",0
"2020-04-24","Delicias Sur",1
"2020-04-25","Delicias Sur",0
"2020-04-26","Delicias Sur",0
"2020-04-27","Delicias Sur",0
"2020-04-28","Delicias Sur",2
"2020-04-29","Delicias Sur",3
"2020-04-30","Delicias Sur",0
"2020-05-01","Delicias Sur",1
"2020-05-02","Delicias Sur",0
"2020-05-03","Delicias Sur",0
"2020-05-04","Delicias Sur",0
"2020-05-05","Delicias Sur",0
"2020-05-06","Delicias Sur",2
"2020-05-07","Delicias Sur",0
"2020-05-08","Delicias Sur",1
"2020-05-09","Delicias Sur",0
"2020-05-10","Delicias Sur",0
"2020-05-11","Delicias Sur",0
"2020-05-12","Delicias Sur",0
"2020-05-13","Delicias Sur",0
"2020-05-14","Delicias Sur",0
"2020-05-15","Delicias Sur",1
"2020-05-16","Delicias Sur",0
"2020-05-17","Delicias Sur",0
"2020-05-18","Delicias Sur",0
"2020-05-19","Delicias Sur",0
"2020-05-20","Delicias Sur",0
"2020-05-21","Delicias Sur",1
"2020-05-22","Delicias Sur",0
"2020-05-23","Delicias Sur",0
"2020-05-24","Delicias Sur",0
"2020-05-25","Delicias Sur",0
"2020-05-26","Delicias Sur",1
"2020-05-27","Delicias Sur",0
"2020-05-28","Delicias Sur",0
"2020-05-29","Delicias Sur",0
"2020-05-30","Delicias Sur",1
"2020-05-31","Delicias Sur",1
"2020-06-01","Delicias Sur",0
"2020-06-02","Delicias Sur",1
"2020-06-03","Delicias Sur",0
"2020-06-04","Delicias Sur",1
"2020-06-05","Delicias Sur",0
"2020-06-06","Delicias Sur",0
"2020-06-07","Delicias Sur",0
"2020-06-08","Delicias Sur",0
"2020-06-09","Delicias Sur",0
"2020-06-10","Delicias Sur",0
"2020-06-11","Delicias Sur",0
"2020-06-12","Delicias Sur",1
"2020-06-13","Delicias Sur",0
"2020-06-14","Delicias Sur",0
"2020-06-15","Delicias Sur",0
"2020-06-16","Delicias Sur",0
"2020-06-17","Delicias Sur",0
"2020-06-18","Delicias Sur",0
"2020-06-19","Delicias Sur",0
"2020-06-20","Delicias Sur",0
"2020-06-21","Delicias Sur",0
"2020-06-22","Delicias Sur",0
"2020-06-23","Delicias Sur",0
"2020-06-24","Delicias Sur",1
"2020-06-25","Delicias Sur",0
"2020-06-26","Delicias Sur",0
"2020-06-27","Delicias Sur",0
"2020-06-28","Delicias Sur",1
"2020-06-29","Delicias Sur",0
"2020-06-30","Delicias Sur",0
"2020-07-01","Delicias Sur",0
"2020-07-02","Delicias Sur",2
"2020-07-03","Delicias Sur",0
"2020-07-04","Delicias Sur",0
"2020-07-05","Delicias Sur",0
"2020-07-06","Delicias Sur",1
"2020-07-07","Delicias Sur",0
"2020-07-08","Delicias Sur",2
"2020-07-09","Delicias Sur",2
"2020-07-10","Delicias Sur",3
"2020-07-11","Delicias Sur",4
"2020-07-12","Delicias Sur",2
"2020-07-13","Delicias Sur",7
"2020-07-14","Delicias Sur",11
"2020-07-15","Delicias Sur",20
"2020-07-16","Delicias Sur",23
